Character_ID,Display_Name,Alias_Nickname,Tier,Canonicity,Gender,Era,Faction,Voice_Tone,Emoji_Level,Verbosity,Posting_Frequency,Bio_About,Work_Title,Current_City,Hometown,Relationship_Status,Spouse_ID,Family_Links,Birth_AM,Death_AM,Active_From_AM,Active_To_AM,First_Mention_Ref,Portrait_Tier,Profile_Pic_Ref,Cover_Photo_Ref,Personality
CHAR_1077,Yishma the Shepherd,,NPC,Fictional,Male,Conquest,Israelites,Ordinary,0,Terse,Rare,I keep to my shepherd's trade near Gilgal. We crossed the Jordan on dry ground. I was there.,Shepherd,Gilgal,,Widowed,,,,,,,(ambient),Archetype,yishma_the_shepherd_pic.png,samaria_cover.png,Ordinary
CHAR_1078,Doram of Ruins,,NPC,Fictional,Male,Conquest,Gibeonites,Ordinary,0,Terse,Rare,I keep to my shepherd's trade near Jericho's ruins. City after city falls before us.,Shepherd,Jericho's ruins,,Widowed,,,,,,,(ambient),Archetype,doram_of_ruins_pic.png,ancient_cover.png,Ordinary
CHAR_1079,Tamla the Baker,,NPC,Fictional,Female,Conquest,Israelites,Ordinary,0,Terse,Rare,"A baker of Shiloh. The old peoples and the new, learning to share the land.",Baker,Shiloh,,Single,,,,,,,(ambient),Archetype,tamla_the_baker_pic.png,samaria_cover.png,Ordinary
CHAR_1080,Adram the Laborer,,NPC,Fictional,Male,Conquest,Canaanites,Ordinary,0,Terse,Rare,"I keep to my laborer's trade near the Canaan hills. The old peoples and the new, learning to share the land.",Laborer,the Canaan hills,,Married,,,,,,,(ambient),Archetype,adram_the_laborer_pic.png,ancient_cover.png,Ordinary
CHAR_1081,Eliora of Hills,,NPC,Fictional,Female,Conquest,Israelites,Ordinary,0,Terse,Rare,"A homemaker of the Canaan hills. The old peoples and the new, learning to share the land.",Homemaker,the Canaan hills,,Single,,,,,,,(ambient),Archetype,eliora_of_hills_pic.png,samaria_cover.png,Ordinary
CHAR_1082,Yedem the Fowler,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,"A fowler of Shiloh. Raiders at harvest, peace in the spring, you never know.",Fowler,Shiloh,,Married,,,,,,,(ambient),Archetype,yedem_the_fowler_pic.png,samaria_cover.png,Ordinary
CHAR_1083,Navor of Dan,,NPC,Fictional,Male,Judges,Midianites,Ordinary,0,Terse,Rare,"Ploughman in Dan. Raiders at harvest, peace in the spring, you never know.",Ploughman,Dan,,Widowed,,,,,,,(ambient),Archetype,navor_of_dan_pic.png,ancient_cover.png,Ordinary
CHAR_1084,Pildan of Valley,,NPC,Fictional,Male,Judges,Canaanites,Ordinary,0,Terse,Rare,"I keep to my vinedresser's trade near the Jezreel valley. Oppressed, delivered, and forgetting again. The usual.",Vinedresser,the Jezreel valley,,Widowed,,,,,,,(ambient),Archetype,pildan_of_valley_pic.png,ancient_cover.png,Ordinary
CHAR_1085,Lyra the Weaver,,NPC,Fictional,Female,Judges,Israelites,Ordinary,0,Terse,Rare,Weaver in Dan. Everyone does what is right in his own eyes these days.,Weaver,Dan,,Single,,,,,,,(ambient),Archetype,lyra_the_weaver_pic.png,samaria_cover.png,Ordinary
CHAR_1086,Ashtara the Midwife,,NPC,Fictional,Female,Judges,Canaanites,Ordinary,0,Terse,Rare,A midwife of Gilead. Everyone does what is right in his own eyes these days.,Midwife,Gilead,,Widowed,,,,,,,(ambient),Archetype,ashtara_the_midwife_pic.png,ancient_cover.png,Ordinary
CHAR_1087,Talmi of Timnah,,NPC,Fictional,Male,Judges,Canaanites,Ordinary,0,Terse,Rare,A fuller of Timnah. Hard times breed hard people.,Fuller,Timnah,,Widowed,,,,,,,(ambient),Archetype,talmi_of_timnah_pic.png,ancient_cover.png,Ordinary
CHAR_1088,Naava the Nurse,,NPC,Fictional,Female,Judges,Canaanites,Ordinary,0,Terse,Rare,Nurse in the Jezreel valley. Everyone does what is right in his own eyes these days.,Nurse,the Jezreel valley,,Married,,,,,,,(ambient),Archetype,naava_the_nurse_pic.png,ancient_cover.png,Ordinary
CHAR_1089,Adva of Dan,,NPC,Fictional,Female,Judges,Philistines,Ordinary,0,Terse,Rare,I keep to my spinner's trade near Dan. Hard times breed hard people.,Spinner,Dan,,Married,,,,,,,(ambient),Archetype,adva_of_dan_pic.png,ancient_cover.png,Ordinary
CHAR_1090,Devra the Nurse,,NPC,Fictional,Female,Judges,Israelites,Ordinary,0,Terse,Rare,I keep to my nurse's trade near Dan. Hard times breed hard people.,Nurse,Dan,,Widowed,,,,,,,(ambient),Archetype,devra_the_nurse_pic.png,samaria_cover.png,Ordinary
CHAR_1091,Hodal the Water-carrier,,NPC,Fictional,Male,Judges,Midianites,Ordinary,0,Terse,Rare,"Water-carrier in Ephraim's hills. Raiders at harvest, peace in the spring, you never know.",Water-carrier,Ephraim's hills,,Single,,,,,,,(ambient),Archetype,hodal_the_water_carrier_pic.png,ancient_cover.png,Ordinary
CHAR_1092,Bereth the Shepherd,,NPC,Fictional,Male,Judges,Canaanites,Ordinary,0,Terse,Rare,"I keep to my shepherd's trade near Dan. Raiders at harvest, peace in the spring, you never know.",Shepherd,Dan,,Married,,,,,,,(ambient),Archetype,bereth_the_shepherd_pic.png,ancient_cover.png,Ordinary
CHAR_1093,Ravsem of Gilead,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,I keep to my shepherd-boy's trade near Gilead. Hard times breed hard people.,Shepherd-boy,Gilead,,Married,,,,,,,(ambient),Archetype,ravsem_of_gilead_pic.png,samaria_cover.png,Ordinary
CHAR_1094,Nila of Hills,,NPC,Fictional,Female,Judges,Israelites,Ordinary,0,Terse,Rare,Water-drawer in Ephraim's hills. Waiting on the next judge to rise.,Water-drawer,Ephraim's hills,,Married,,,,,,,(ambient),Archetype,nila_of_hills_pic.png,samaria_cover.png,Ordinary
CHAR_1095,Achva the Grinder,,NPC,Fictional,Female,Judges,Israelites,Ordinary,0,Terse,Rare,I keep to my grinder of grain's trade near Timnah. Everyone does what is right in his own eyes these days.,Grinder of grain,Timnah,,Widowed,,,,,,,(ambient),Archetype,achva_the_grinder_pic.png,samaria_cover.png,Ordinary
CHAR_1096,Kelet the Laborer,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,I keep to my laborer's trade near Dan. Hard times breed hard people.,Laborer,Dan,,Single,,,,,,,(ambient),Archetype,kelet_the_laborer_pic.png,samaria_cover.png,Ordinary
CHAR_1097,Maaz of Valley,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,Gatekeeper in the Jezreel valley. Hard times breed hard people.,Gatekeeper,the Jezreel valley,,Single,,,,,,,(ambient),Archetype,maaz_of_valley_pic.png,samaria_cover.png,Ordinary
CHAR_1098,Belan,,NPC,Fictional,Male,Judges,Philistines,Ordinary,0,Terse,Rare,"I keep to my ferryman's trade near Dan. Raiders at harvest, peace in the spring, you never know.",Ferryman,Dan,,Single,,,,,,,(ambient),Archetype,belan_pic.png,ancient_cover.png,Ordinary
CHAR_1099,Lirat of Dan,,NPC,Fictional,Female,Judges,Midianites,Ordinary,0,Terse,Rare,"Keeper of bees in Dan. Raiders at harvest, peace in the spring, you never know.",Keeper of bees,Dan,,Married,,,,,,,(ambient),Archetype,lirat_of_dan_pic.png,ancient_cover.png,Ordinary
CHAR_1100,Tikva of Timnah,,NPC,Fictional,Female,Judges,Philistines,Ordinary,0,Terse,Rare,I keep to my homemaker's trade near Timnah. Waiting on the next judge to rise.,Homemaker,Timnah,,Single,,,,,,,(ambient),Archetype,tikva_of_timnah_pic.png,ancient_cover.png,Ordinary
CHAR_1101,Nira of Hills,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,A fuller of Ephraim's hills. Hard times breed hard people.,Fuller,Ephraim's hills,,Married,,,,,,,(ambient),Archetype,nira_of_hills_pic.png,samaria_cover.png,Ordinary
CHAR_1102,Olem the Fisherman,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,"I keep to my fisherman's trade near Dan. Raiders at harvest, peace in the spring, you never know.",Fisherman,Dan,,Married,,,,,,,(ambient),Archetype,olem_the_fisherman_pic.png,samaria_cover.png,Ordinary
CHAR_1103,Mavah the Keeper,,NPC,Fictional,Female,Judges,Israelites,Ordinary,0,Terse,Rare,Keeper of bees in Dan. Waiting on the next judge to rise.,Keeper of bees,Dan,,Single,,,,,,,(ambient),Archetype,mavah_the_keeper_pic.png,samaria_cover.png,Ordinary
CHAR_1104,Avila of Timnah,,NPC,Fictional,Female,Judges,Israelites,Ordinary,0,Terse,Rare,A midwife of Timnah. Hard times breed hard people.,Midwife,Timnah,,Married,,,,,,,(ambient),Archetype,avila_of_timnah_pic.png,samaria_cover.png,Ordinary
CHAR_1105,Renan of Shiloh,,NPC,Fictional,Male,Judges,Midianites,Ordinary,0,Terse,Rare,"I keep to my jar-maker's trade near Shiloh. Raiders at harvest, peace in the spring, you never know.",Jar-maker,Shiloh,,Married,,,,,,,(ambient),Archetype,renan_of_shiloh_pic.png,ancient_cover.png,Ordinary
CHAR_1106,Ravid the Brickmaker,,NPC,Fictional,Male,Judges,Philistines,Ordinary,0,Terse,Rare,A brickmaker of Dan. Hard times breed hard people.,Brickmaker,Dan,,Widowed,,,,,,,(ambient),Archetype,ravid_the_brickmaker_pic.png,ancient_cover.png,Ordinary
CHAR_1107,Sela the Water-drawer,,NPC,Fictional,Female,Judges,Philistines,Ordinary,0,Terse,Rare,Water-drawer in Shiloh. Waiting on the next judge to rise.,Water-drawer,Shiloh,,Married,,,,,,,(ambient),Archetype,sela_the_water_drawer_pic.png,ancient_cover.png,Ordinary
CHAR_1108,Noya of Gilead,,NPC,Fictional,Female,Judges,Midianites,Ordinary,0,Terse,Rare,"A milkmaid of Gilead. Raiders at harvest, peace in the spring, you never know.",Milkmaid,Gilead,,Married,,,,,,,(ambient),Archetype,noya_of_gilead_pic.png,ancient_cover.png,Ordinary
CHAR_1109,Yishma of Shiloh,,NPC,Fictional,Male,Judges,Philistines,Ordinary,0,Terse,Rare,"Shepherd-boy in Shiloh. Oppressed, delivered, and forgetting again. The usual.",Shepherd-boy,Shiloh,,Single,,,,,,,(ambient),Archetype,yishma_of_shiloh_pic.png,ancient_cover.png,Ordinary
CHAR_1110,Maron of Timnah,,NPC,Fictional,Male,Judges,Canaanites,Ordinary,0,Terse,Rare,Water-carrier in Timnah. Hard times breed hard people.,Water-carrier,Timnah,,Married,,,,,,,(ambient),Archetype,maron_of_timnah_pic.png,ancient_cover.png,Ordinary
CHAR_1111,Achina the Water-drawer,,NPC,Fictional,Female,Judges,Midianites,Ordinary,0,Terse,Rare,I keep to my water-drawer's trade near the Jezreel valley. Everyone does what is right in his own eyes these days.,Water-drawer,the Jezreel valley,,Single,,,,,,,(ambient),Archetype,achina_the_water_drawer_pic.png,ancient_cover.png,Ordinary
CHAR_1112,Doram of Gilead,,NPC,Fictional,Male,Judges,Philistines,Ordinary,0,Terse,Rare,I keep to my camel-driver's trade near Gilead. Everyone does what is right in his own eyes these days.,Camel-driver,Gilead,,Single,,,,,,,(ambient),Archetype,doram_of_gilead_pic.png,ancient_cover.png,Ordinary
CHAR_1113,Eliora the Keeper,,NPC,Fictional,Female,Judges,Midianites,Ordinary,0,Terse,Rare,I keep to my keeper of bees's trade near Gilead. Everyone does what is right in his own eyes these days.,Keeper of bees,Gilead,,Married,,,,,,,(ambient),Archetype,eliora_the_keeper_pic.png,ancient_cover.png,Ordinary
CHAR_1114,Yiftel of Gilead,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,"I keep to my dyer's trade near Gilead. Oppressed, delivered, and forgetting again. The usual.",Dyer,Gilead,,Married,,,,,,,(ambient),Archetype,yiftel_of_gilead_pic.png,samaria_cover.png,Ordinary
CHAR_1115,Selka of Hills,,NPC,Fictional,Female,Judges,Midianites,Ordinary,0,Terse,Rare,I keep to my shepherdess's trade near Ephraim's hills. Everyone does what is right in his own eyes these days.,Shepherdess,Ephraim's hills,,Widowed,,,,,,,(ambient),Archetype,selka_of_hills_pic.png,ancient_cover.png,Ordinary
CHAR_1116,Maktil the Stonecutter,,NPC,Fictional,Male,Judges,Israelites,Ordinary,0,Terse,Rare,I keep to my stonecutter's trade near Gilead. Waiting on the next judge to rise.,Stonecutter,Gilead,,Widowed,,,,,,,(ambient),Archetype,maktil_the_stonecutter_pic.png,samaria_cover.png,Ordinary
CHAR_1117,Doran the Water-carrier,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,I keep to my water-carrier's trade near Gibeah. Jerusalem grows grander by the year.,Water-carrier,Gibeah,,Married,,,,,,,(ambient),Archetype,doran_the_water_carrier_pic.png,samaria_cover.png,Ordinary
CHAR_1118,Reut of Ramah,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,"Washerwoman in Ramah. A king now, like the other nations, for better or worse.",Washerwoman,Ramah,,Married,,,,,,,(ambient),Archetype,reut_of_ramah_pic.png,samaria_cover.png,Ordinary
CHAR_1119,Ravsem of Gibeah,,NPC,Fictional,Male,Monarchy,Royal Court,Ordinary,0,Terse,Rare,"I keep to my fowler's trade near Gibeah. Every man under his own vine and fig tree, they promise.",Fowler,Gibeah,,Married,,,,,,,(ambient),Archetype,ravsem_of_gibeah_pic.png,ancient_cover.png,Ordinary
CHAR_1120,Bezal the Olive-presser,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,I keep to my olive-presser's trade near Bethlehem. They're building a temple fit for God Himself.,Olive-presser,Bethlehem,,Married,,,,,,,(ambient),Archetype,bezal_the_olive_presser_pic.png,samaria_cover.png,Ordinary
CHAR_1121,Yetel the Shepherd,,NPC,Fictional,Male,Monarchy,Royal Court,Ordinary,0,Terse,Rare,A shepherd of Gibeah. They're building a temple fit for God Himself.,Shepherd,Gibeah,,Married,,,,,,,(ambient),Archetype,yetel_the_shepherd_pic.png,ancient_cover.png,Ordinary
CHAR_1122,Renan,,NPC,Fictional,Male,Monarchy,Royal Court,Ordinary,0,Terse,Rare,"Merchant in Bethlehem. A king now, like the other nations, for better or worse.",Merchant,Bethlehem,,Married,,,,,,,(ambient),Archetype,renan_pic.png,ancient_cover.png,Ordinary
CHAR_1123,Lemia of Ramah,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,"A baker of Ramah. A king now, like the other nations, for better or worse.",Baker,Ramah,,Widowed,,,,,,,(ambient),Archetype,lemia_of_ramah_pic.png,samaria_cover.png,Ordinary
CHAR_1124,Nila the Keeper,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,I keep to my keeper of bees's trade near Jerusalem. The wars never seem to end.,Keeper of bees,Jerusalem,,Single,,,,,,,(ambient),Archetype,nila_the_keeper_pic.png,samaria_cover.png,Ordinary
CHAR_1125,Devra of Bethlehem,,NPC,Fictional,Female,Monarchy,House of Levi,Ordinary,0,Terse,Rare,"I keep to my spinner's trade near Bethlehem. Every man under his own vine and fig tree, they promise.",Spinner,Bethlehem,,Married,,,,,,,(ambient),Archetype,devra_of_bethlehem_pic.png,ancient_cover.png,Ordinary
CHAR_1126,Selem of Gibeah,,NPC,Fictional,Male,Monarchy,House of Levi,Ordinary,0,Terse,Rare,"I keep to my reaper's trade near Gibeah. A king now, like the other nations, for better or worse.",Reaper,Gibeah,,Single,,,,,,,(ambient),Archetype,selem_of_gibeah_pic.png,ancient_cover.png,Ordinary
CHAR_1127,Galel the Fowler,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,"Fowler in Hebron. Every man under his own vine and fig tree, they promise.",Fowler,Hebron,,Married,,,,,,,(ambient),Archetype,galel_the_fowler_pic.png,samaria_cover.png,Ordinary
CHAR_1128,Belan of Gibeah,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,"Water-carrier in Gibeah. A king now, like the other nations, for better or worse.",Water-carrier,Gibeah,,Married,,,,,,,(ambient),Archetype,belan_of_gibeah_pic.png,samaria_cover.png,Ordinary
CHAR_1129,Noya the Potter,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,"A potter of Hebron. A king now, like the other nations, for better or worse.",Potter,Hebron,,Married,,,,,,,(ambient),Archetype,noya_the_potter_pic.png,samaria_cover.png,Ordinary
CHAR_1130,Tikva the Midwife,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,Midwife in Bethlehem. They're building a temple fit for God Himself.,Midwife,Bethlehem,,Single,,,,,,,(ambient),Archetype,tikva_the_midwife_pic.png,samaria_cover.png,Ordinary
CHAR_1131,Tehom the Farmer,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,"A farmer of Bethlehem. A king now, like the other nations, for better or worse.",Farmer,Bethlehem,,Widowed,,,,,,,(ambient),Archetype,tehom_the_farmer_pic.png,samaria_cover.png,Ordinary
CHAR_1132,Sered the Laborer,,NPC,Fictional,Male,Monarchy,Royal Court,Ordinary,0,Terse,Rare,"Laborer in Gibeah. Every man under his own vine and fig tree, they promise.",Laborer,Gibeah,,Single,,,,,,,(ambient),Archetype,sered_the_laborer_pic.png,ancient_cover.png,Ordinary
CHAR_1133,Talya of Jerusalem,,NPC,Fictional,Female,Monarchy,Philistines,Ordinary,0,Terse,Rare,"A grinder of grain of Jerusalem. Every man under his own vine and fig tree, they promise.",Grinder of grain,Jerusalem,,Married,,,,,,,(ambient),Archetype,talya_of_jerusalem_pic.png,ancient_cover.png,Ordinary
CHAR_1134,Saful the Shepherd,,NPC,Fictional,Male,Monarchy,Royal Court,Ordinary,0,Terse,Rare,Shepherd in Ramah. They're building a temple fit for God Himself.,Shepherd,Ramah,,Married,,,,,,,(ambient),Archetype,saful_the_shepherd_pic.png,ancient_cover.png,Ordinary
CHAR_1135,Roni the Vinedresser,,NPC,Fictional,Female,Monarchy,Philistines,Ordinary,0,Terse,Rare,I keep to my vinedresser's trade near Ramah. The wars never seem to end.,Vinedresser,Ramah,,Single,,,,,,,(ambient),Archetype,roni_the_vinedresser_pic.png,ancient_cover.png,Ordinary
CHAR_1136,Beruda of Gibeah,,NPC,Fictional,Female,Monarchy,Philistines,Ordinary,0,Terse,Rare,I keep to my grinder of grain's trade near Gibeah. The wars never seem to end.,Grinder of grain,Gibeah,,Widowed,,,,,,,(ambient),Archetype,beruda_of_gibeah_pic.png,ancient_cover.png,Ordinary
CHAR_1137,Hagis of Ramah,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,"I keep to my keeper of bees's trade near Ramah. A king now, like the other nations, for better or worse.",Keeper of bees,Ramah,,Married,,,,,,,(ambient),Archetype,hagis_of_ramah_pic.png,samaria_cover.png,Ordinary
CHAR_1138,Adva of Bethlehem,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,I keep to my spinner's trade near Bethlehem. They're building a temple fit for God Himself.,Spinner,Bethlehem,,Widowed,,,,,,,(ambient),Archetype,adva_of_bethlehem_pic.png,samaria_cover.png,Ordinary
CHAR_1139,Kemen of Ramah,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,I keep to my shepherd's trade near Ramah. They're building a temple fit for God Himself.,Shepherd,Ramah,,Single,,,,,,,(ambient),Archetype,kemen_of_ramah_pic.png,samaria_cover.png,Ordinary
CHAR_1140,Tomer of Ramah,,NPC,Fictional,Male,Monarchy,Israelites,Ordinary,0,Terse,Rare,"A camel-driver of Ramah. Every man under his own vine and fig tree, they promise.",Camel-driver,Ramah,,Married,,,,,,,(ambient),Archetype,tomer_of_ramah_pic.png,samaria_cover.png,Ordinary
CHAR_1141,Karit of Hebron,,NPC,Fictional,Female,Monarchy,Royal Court,Ordinary,0,Terse,Rare,Shepherdess in Hebron. Jerusalem grows grander by the year.,Shepherdess,Hebron,,Widowed,,,,,,,(ambient),Archetype,karit_of_hebron_pic.png,ancient_cover.png,Ordinary
CHAR_1142,Bereth,,NPC,Fictional,Male,Monarchy,Royal Court,Ordinary,0,Terse,Rare,"I keep to my hunter's trade near the Judean hills. A king now, like the other nations, for better or worse.",Hunter,the Judean hills,,Married,,,,,,,(ambient),Archetype,bereth_pic.png,ancient_cover.png,Ordinary
CHAR_1143,Doreth the Milkmaid,,NPC,Fictional,Female,Monarchy,Philistines,Ordinary,0,Terse,Rare,"I keep to my milkmaid's trade near Ramah. Every man under his own vine and fig tree, they promise.",Milkmaid,Ramah,,Married,,,,,,,(ambient),Archetype,doreth_the_milkmaid_pic.png,ancient_cover.png,Ordinary
CHAR_1144,Bashel of Ramah,,NPC,Fictional,Female,Monarchy,Royal Court,Ordinary,0,Terse,Rare,"I keep to my basket-weaver's trade near Ramah. A king now, like the other nations, for better or worse.",Basket-weaver,Ramah,,Widowed,,,,,,,(ambient),Archetype,bashel_of_ramah_pic.png,ancient_cover.png,Ordinary
CHAR_1145,Maren of Ramah,,NPC,Fictional,Female,Monarchy,Royal Court,Ordinary,0,Terse,Rare,Baker in Ramah. They're building a temple fit for God Himself.,Baker,Ramah,,Married,,,,,,,(ambient),Archetype,maren_of_ramah_pic.png,ancient_cover.png,Ordinary
CHAR_1146,Elnai the Merchant,,NPC,Fictional,Male,Monarchy,Philistines,Ordinary,0,Terse,Rare,I keep to my merchant's trade near Jerusalem. Jerusalem grows grander by the year.,Merchant,Jerusalem,,Widowed,,,,,,,(ambient),Archetype,elnai_the_merchant_pic.png,ancient_cover.png,Ordinary
CHAR_1147,Yiskar the Brickmaker,,NPC,Fictional,Male,Monarchy,Philistines,Ordinary,0,Terse,Rare,I keep to my brickmaker's trade near the Judean hills. The wars never seem to end.,Brickmaker,the Judean hills,,Single,,,,,,,(ambient),Archetype,yiskar_the_brickmaker_pic.png,ancient_cover.png,Ordinary
CHAR_1148,Shira of Jerusalem,,NPC,Fictional,Female,Monarchy,Israelites,Ordinary,0,Terse,Rare,Basket-weaver in Jerusalem. Jerusalem grows grander by the year.,Basket-weaver,Jerusalem,,Widowed,,,,,,,(ambient),Archetype,shira_of_jerusalem_pic.png,samaria_cover.png,Ordinary
